date;stationID;typeflag
01/17/2024 14:17:07;BremenNext;start_of_ad
01/17/2024 14:17:20;BremenNext;end_of_ad
01/17/2024 14:17:29;BremenNext;start_of_ad
01/17/2024 14:17:33;1Live;start_of_ad
01/17/2024 14:17:47;BremenNext;end_of_ad
01/17/2024 14:18:45;1Live;end_of_ad
01/17/2024 14:18:57;BremenNext;start_of_ad
01/17/2024 14:19:04;1Live;start_of_ad
01/17/2024 14:19:10;BremenNext;end_of_ad
01/17/2024 14:19:15;BremenNext;start_of_ad
01/17/2024 14:19:21;1Live;end_of_ad
01/17/2024 14:19:26;1Live;start_of_ad
01/17/2024 14:19:41;BremenNext;end_of_ad
01/17/2024 14:19:45;BremenNext;start_of_ad
01/17/2024 14:19:48;1Live;end_of_ad
01/17/2024 14:19:52;1Live;start_of_ad
01/17/2024 14:19:59;BremenNext;end_of_ad
01/17/2024 14:20:05;WDR 2;start_of_ad
01/17/2024 14:20:06;Antenne AC;start_of_ad
01/17/2024 14:20:07;BAYERN 1;start_of_ad
01/17/2024 14:20:08;BremenNext;start_of_ad
01/17/2024 14:20:15;Radio RST;start_of_ad
01/17/2024 14:20:42;1Live;end_of_ad
01/17/2024 14:20:47;BremenNext;end_of_ad
01/17/2024 14:20:56;BremenNext;start_of_ad
01/17/2024 14:21:10;BremenNext;end_of_ad
01/17/2024 14:21:14;BremenNext;start_of_ad
01/17/2024 14:21:31;1Live;start_of_ad
01/17/2024 14:21:32;BremenNext;end_of_ad
01/17/2024 14:21:36;BremenNext;start_of_ad
01/17/2024 14:21:40;100,5;start_of_ad
01/17/2024 14:21:54;BremenNext;end_of_ad
01/17/2024 14:22:03;BremenNext;start_of_ad
01/17/2024 14:22:20;BremenNext;end_of_ad
01/17/2024 14:22:33;BremenNext;start_of_ad
01/17/2024 14:22:51;BremenNext;end_of_ad
01/17/2024 14:22:56;BremenNext;start_of_ad
01/17/2024 14:22:56;1Live;end_of_ad
01/17/2024 14:23:00;WDR 2;end_of_ad_artificial
01/17/2024 14:23:00;Radio RST;end_of_ad_artificial
01/17/2024 14:23:00;Antenne AC;end_of_ad_artificial
01/17/2024 14:23:03;BAYERN 1;end_of_ad_artificial
01/17/2024 14:23:18;1Live;start_of_ad
01/17/2024 14:23:31;BremenNext;end_of_ad
01/17/2024 14:23:53;BremenNext;start_of_ad
01/17/2024 14:24:03;100,5;end_of_ad_artificial
01/17/2024 14:24:03;1Live;end_of_ad
01/17/2024 14:24:15;BremenNext;end_of_ad
01/17/2024 14:24:19;BremenNext;start_of_ad
01/17/2024 14:24:45;BremenNext;end_of_ad
01/17/2024 14:24:54;BremenNext;start_of_ad
01/17/2024 14:25:11;1Live;start_of_ad
01/17/2024 14:25:21;BremenNext;end_of_ad
01/17/2024 14:25:30;BremenNext;start_of_ad
01/17/2024 14:25:47;1Live;end_of_ad
01/17/2024 14:25:52;1Live;start_of_ad
01/17/2024 14:26:05;BremenNext;end_of_ad
01/17/2024 14:26:23;1Live;end_of_ad
01/17/2024 14:26:28;1Live;start_of_ad
01/17/2024 14:26:31;BremenNext;start_of_ad
01/17/2024 14:26:41;1Live;end_of_ad
01/17/2024 14:26:45;BremenNext;end_of_ad
01/17/2024 14:26:54;BremenNext;start_of_ad
01/17/2024 14:27:07;BremenNext;end_of_ad
01/17/2024 14:27:13;1Live;start_of_ad
01/17/2024 14:27:26;1Live;end_of_ad
01/17/2024 14:27:44;1Live;start_of_ad
01/17/2024 14:27:50;BremenNext;start_of_ad
01/17/2024 14:27:58;1Live;end_of_ad
01/17/2024 14:28:08;BremenNext;end_of_ad
01/17/2024 14:28:13;BremenNext;start_of_ad
01/17/2024 14:28:13;Antenne AC;start_of_ad
01/17/2024 14:28:13;Radio RST;start_of_ad
01/17/2024 14:28:16;BAYERN 1;start_of_ad
01/17/2024 14:28:38;1Live;start_of_ad
01/17/2024 14:28:57;BremenNext;end_of_ad
01/17/2024 14:29:01;BremenNext;start_of_ad
01/17/2024 14:29:08;100,5;start_of_ad
01/17/2024 14:29:10;WDR 2;start_of_ad
01/17/2024 14:29:23;1Live;end_of_ad
01/17/2024 14:29:28;1Live;start_of_ad
01/17/2024 14:29:28;BremenNext;end_of_ad
01/17/2024 14:29:33;BremenNext;start_of_ad
01/17/2024 14:30:15;1Live;end_of_ad
01/17/2024 14:30:20;1Live;start_of_ad
01/17/2024 14:30:29;BremenNext;end_of_ad
01/17/2024 14:30:36;1Live;end_of_ad
01/17/2024 14:30:45;1Live;start_of_ad
01/17/2024 14:31:00;BAYERN 1;end_of_ad_artificial
01/17/2024 14:31:03;1Live;end_of_ad
01/17/2024 14:31:03;Radio RST;end_of_ad_artificial
01/17/2024 14:31:03;Antenne AC;end_of_ad_artificial
01/17/2024 14:31:21;1Live;start_of_ad
01/17/2024 14:31:22;BremenNext;start_of_ad
01/17/2024 14:31:35;1Live;end_of_ad
01/17/2024 14:31:35;BremenNext;end_of_ad
01/17/2024 14:31:40;BremenNext;start_of_ad
01/17/2024 14:31:53;BremenNext;end_of_ad
01/17/2024 14:32:02;BremenNext;start_of_ad
01/17/2024 14:32:02;100,5;end_of_ad_artificial
01/17/2024 14:32:03;WDR 2;end_of_ad_artificial
01/17/2024 14:32:06;1Live;start_of_ad
01/17/2024 14:32:20;BremenNext;end_of_ad
01/17/2024 14:32:24;BremenNext;start_of_ad
01/17/2024 14:32:38;BremenNext;end_of_ad
01/17/2024 14:32:42;BremenNext;start_of_ad
01/17/2024 14:32:59;BremenNext;end_of_ad
01/17/2024 14:33:08;BremenNext;start_of_ad
01/17/2024 14:33:14;1Live;end_of_ad
01/17/2024 14:33:18;1Live;start_of_ad
01/17/2024 14:33:50;1Live;end_of_ad
01/17/2024 14:33:54;1Live;start_of_ad
01/17/2024 14:35:47;1Live;end_of_ad
01/17/2024 14:36:13;Antenne AC;start_of_ad
01/17/2024 14:36:26;Radio RST;start_of_ad
01/17/2024 14:36:33;1Live;start_of_ad
01/17/2024 14:37:11;BremenNext;end_of_ad
01/17/2024 14:37:15;BremenNext;start_of_ad
01/17/2024 14:37:23;WDR 2;start_of_ad
01/17/2024 14:37:27;1Live;end_of_ad
01/17/2024 14:37:37;BremenNext;end_of_ad
01/17/2024 14:37:41;1Live;start_of_ad
01/17/2024 14:37:46;BremenNext;start_of_ad
01/17/2024 14:56:05;WDR 2;end_of_ad_artificial
01/17/2024 14:56:15;1Live;end_of_ad
01/17/2024 14:56:16;Radio RST;end_of_ad_artificial
01/17/2024 14:56:16;Antenne AC;end_of_ad_artificial
01/17/2024 14:56:17;BAYERN 1;start_of_ad
01/17/2024 14:56:20;Antenne AC;end_of_ad_artificial
01/17/2024 14:56:20;Radio RST;end_of_ad_artificial
01/17/2024 14:56:22;Antenne AC;end_of_ad_artificial
01/17/2024 14:56:22;Radio RST;end_of_ad_artificial
01/17/2024 14:56:28;1Live;start_of_ad
01/17/2024 14:56:42;1Live;end_of_ad
01/17/2024 14:56:57;100,5;start_of_ad
01/17/2024 14:56:58;BremenNext;end_of_ad
01/17/2024 14:57:09;BremenNext;start_of_ad
01/17/2024 14:57:11;1Live;start_of_ad
01/17/2024 14:57:36;BremenNext;end_of_ad
01/17/2024 14:57:41;BremenNext;start_of_ad
01/17/2024 14:57:47;1Live;end_of_ad
01/17/2024 14:57:59;BremenNext;end_of_ad
01/17/2024 14:58:04;BremenNext;start_of_ad
01/17/2024 14:58:19;1Live;start_of_ad
01/17/2024 14:58:22;BremenNext;end_of_ad
01/17/2024 14:58:35;BremenNext;start_of_ad
01/17/2024 14:58:50;BremenNext;end_of_ad
01/17/2024 14:58:55;BremenNext;start_of_ad
01/17/2024 14:59:00;BAYERN 1;end_of_ad_artificial
01/17/2024 14:59:03;100,5;end_of_ad_artificial
01/17/2024 14:59:06;1Live;end_of_ad
01/17/2024 14:59:10;1Live;start_of_ad
01/17/2024 14:59:17;BremenNext;end_of_ad
01/17/2024 14:59:30;BremenNext;start_of_ad
01/17/2024 14:59:38;1Live;end_of_ad
01/17/2024 14:59:49;BremenNext;end_of_ad
01/17/2024 14:59:52;1Live;start_of_ad
01/17/2024 14:59:54;BremenNext;start_of_ad
01/17/2024 15:00:06;1Live;end_of_ad
01/17/2024 15:00:07;BremenNext;end_of_ad
01/17/2024 15:00:12;BremenNext;start_of_ad
01/17/2024 15:00:18;1Live;start_of_ad
01/17/2024 15:00:35;BremenNext;end_of_ad
01/17/2024 15:00:38;1Live;end_of_ad
01/17/2024 15:00:44;BremenNext;start_of_ad
01/17/2024 15:00:47;1Live;start_of_ad
01/17/2024 15:01:10;1Live;end_of_ad
01/17/2024 15:01:16;BremenNext;end_of_ad
01/17/2024 15:01:19;WDR 2;start_of_ad
01/17/2024 15:01:29;Antenne AC;start_of_ad
01/17/2024 15:01:32;Radio RST;start_of_ad
01/17/2024 15:01:33;1Live;start_of_ad
01/17/2024 15:02:00;1Live;end_of_ad
01/17/2024 15:02:28;1Live;start_of_ad
01/17/2024 15:02:42;1Live;end_of_ad
01/17/2024 15:02:47;1Live;start_of_ad
01/17/2024 15:03:05;1Live;end_of_ad
01/17/2024 15:03:09;BremenNext;start_of_ad
01/17/2024 15:03:10;1Live;start_of_ad
01/17/2024 15:03:51;1Live;end_of_ad
01/17/2024 15:04:00;Radio RST;end_of_ad_artificial
01/17/2024 15:04:01;Antenne AC;end_of_ad_artificial
01/17/2024 15:04:03;WDR 2;end_of_ad_artificial
01/17/2024 15:04:04;BremenNext;end_of_ad
01/17/2024 15:04:05;1Live;start_of_ad
01/17/2024 15:04:12;BAYERN 1;start_of_ad
01/17/2024 15:05:00;100,5;start_of_ad
01/17/2024 15:05:22;1Live;end_of_ad
01/17/2024 15:05:22;BremenNext;start_of_ad
01/17/2024 15:05:27;1Live;start_of_ad
01/17/2024 15:05:45;BremenNext;end_of_ad
01/17/2024 15:05:54;BremenNext;start_of_ad
01/17/2024 15:07:00;BAYERN 1;end_of_ad_artificial
01/17/2024 15:07:05;BremenNext;end_of_ad
01/17/2024 15:07:37;BremenNext;start_of_ad
01/17/2024 15:08:02;100,5;end_of_ad_artificial
01/17/2024 15:08:12;1Live;end_of_ad
01/17/2024 15:08:18;BremenNext;end_of_ad
01/17/2024 15:08:36;BremenNext;start_of_ad
01/17/2024 15:09:03;Radio RST;start_of_ad
01/17/2024 15:09:12;1Live;start_of_ad
01/17/2024 15:09:15;WDR 2;start_of_ad
01/17/2024 15:09:24;BremenNext;end_of_ad
01/17/2024 15:09:25;1Live;end_of_ad
01/17/2024 15:09:28;BremenNext;start_of_ad
01/17/2024 15:09:29;1Live;start_of_ad
01/17/2024 15:09:41;BremenNext;end_of_ad
01/17/2024 19:46:21;WDR 2;end_of_ad_artificial
01/17/2024 19:46:23;Radio RST;end_of_ad_artificial
01/17/2024 19:46:24;1Live;end_of_ad
01/17/2024 19:46:44;BremenNext;start_of_ad
01/17/2024 19:46:45;BAYERN 1;start_of_ad
01/17/2024 19:46:47;100,5;start_of_ad
01/17/2024 19:46:59;BremenNext;end_of_ad
01/17/2024 19:47:04;BremenNext;start_of_ad
01/17/2024 19:47:09;1Live;start_of_ad
01/17/2024 19:47:25;BremenNext;end_of_ad
01/17/2024 19:47:43;1Live;end_of_ad
01/17/2024 19:48:02;Antenne AC;start_of_ad
01/17/2024 19:48:03;1Live;start_of_ad
01/17/2024 19:48:08;BremenNext;start_of_ad
01/17/2024 19:48:49;1Live;end_of_ad
01/17/2024 19:48:51;BremenNext;end_of_ad
01/17/2024 19:48:57;1Live;start_of_ad
01/17/2024 19:49:02;BAYERN 1;end_of_ad_artificial
01/17/2024 19:49:03;100,5;end_of_ad_artificial
01/17/2024 19:49:13;1Live;end_of_ad
01/17/2024 19:49:18;1Live;start_of_ad
01/17/2024 19:49:32;1Live;end_of_ad
01/17/2024 19:49:34;BremenNext;start_of_ad
01/17/2024 19:50:02;1Live;start_of_ad
01/17/2024 19:50:18;1Live;end_of_ad
01/17/2024 19:50:31;1Live;start_of_ad
01/17/2024 19:50:49;BremenNext;end_of_ad
01/17/2024 19:50:53;BremenNext;start_of_ad
01/17/2024 19:51:00;Antenne AC;end_of_ad_artificial
01/17/2024 19:51:06;BremenNext;end_of_ad
01/17/2024 19:51:15;BremenNext;start_of_ad
01/17/2024 19:51:32;Radio RST;start_of_ad
01/17/2024 19:51:32;BremenNext;end_of_ad
01/17/2024 19:51:36;BremenNext;start_of_ad
01/17/2024 19:51:44;1Live;end_of_ad
01/17/2024 19:51:56;1Live;start_of_ad
01/17/2024 19:52:13;1Live;end_of_ad
01/17/2024 19:52:17;WDR 2;start_of_ad
01/17/2024 19:52:33;1Live;start_of_ad
01/17/2024 19:52:55;1Live;end_of_ad
01/17/2024 19:52:56;BremenNext;end_of_ad
01/17/2024 19:53:00;BremenNext;start_of_ad
01/17/2024 19:53:03;1Live;start_of_ad
01/17/2024 19:53:33;BremenNext;end_of_ad
01/17/2024 19:53:40;1Live;end_of_ad
01/17/2024 19:53:44;1Live;start_of_ad
01/17/2024 19:53:46;BremenNext;start_of_ad
01/17/2024 19:53:59;BremenNext;end_of_ad
01/17/2024 19:54:00;Radio RST;end_of_ad_artificial
01/17/2024 19:54:01;1Live;end_of_ad
01/17/2024 19:54:05;BAYERN 1;start_of_ad
01/17/2024 19:54:07;BremenNext;start_of_ad
01/17/2024 19:54:09;1Live;start_of_ad
01/17/2024 19:54:22;100,5;start_of_ad
01/17/2024 19:54:24;BremenNext;end_of_ad
01/17/2024 19:54:33;1Live;end_of_ad
01/17/2024 19:54:53;BremenNext;start_of_ad
01/17/2024 19:55:01;WDR 2;end_of_ad_artificial
01/17/2024 19:55:27;BremenNext;end_of_ad
01/17/2024 19:55:40;1Live;start_of_ad
01/17/2024 19:55:47;BremenNext;start_of_ad
01/17/2024 19:56:00;BremenNext;end_of_ad
01/17/2024 19:56:08;BremenNext;start_of_ad
01/17/2024 19:56:16;Antenne AC;start_of_ad
01/17/2024 19:56:21;1Live;end_of_ad
01/17/2024 19:56:37;1Live;start_of_ad
01/17/2024 19:57:02;BAYERN 1;end_of_ad_artificial
01/17/2024 19:57:03;100,5;end_of_ad_artificial
01/17/2024 19:57:31;1Live;end_of_ad
01/17/2024 19:57:40;1Live;start_of_ad
01/17/2024 19:57:52;1Live;end_of_ad
01/17/2024 19:58:13;BremenNext;end_of_ad
01/17/2024 19:58:30;BremenNext;start_of_ad
01/17/2024 19:58:42;BremenNext;end_of_ad
01/17/2024 19:58:47;BremenNext;start_of_ad
01/17/2024 19:59:02;Antenne AC;end_of_ad_artificial
01/17/2024 19:59:09;Radio RST;start_of_ad
01/17/2024 19:59:21;Radio RST;end_of_ad_artificial
01/17/2024 19:59:32;BremenNext;end_of_ad
01/17/2024 19:59:41;BremenNext;start_of_ad
01/17/2024 20:00:10;BremenNext;end_of_ad
01/17/2024 20:00:25;1Live;start_of_ad
01/17/2024 20:00:37;1Live;end_of_ad
01/17/2024 20:00:39;WDR 2;start_of_ad
01/17/2024 20:00:42;1Live;start_of_ad
01/17/2024 20:00:43;BremenNext;start_of_ad
01/17/2024 20:00:54;1Live;end_of_ad
01/17/2024 20:00:58;1Live;start_of_ad
01/17/2024 20:01:00;BremenNext;end_of_ad
01/17/2024 20:01:04;BremenNext;start_of_ad
01/17/2024 20:01:10;1Live;end_of_ad
01/17/2024 20:01:14;1Live;start_of_ad
01/17/2024 20:01:21;BremenNext;end_of_ad
01/17/2024 20:01:29;BremenNext;start_of_ad
01/17/2024 20:01:35;1Live;end_of_ad
01/17/2024 20:01:39;1Live;start_of_ad
01/17/2024 20:01:50;BremenNext;end_of_ad
01/17/2024 20:01:52;1Live;end_of_ad
01/17/2024 20:01:54;BremenNext;start_of_ad
01/17/2024 20:02:04;1Live;start_of_ad
01/17/2024 20:02:06;BAYERN 1;start_of_ad
01/17/2024 20:02:11;BremenNext;end_of_ad
01/17/2024 20:02:15;BremenNext;start_of_ad
01/17/2024 20:02:16;100,5;start_of_ad
01/17/2024 20:02:18;1Live;end_of_ad
01/17/2024 20:02:28;BremenNext;end_of_ad
01/17/2024 20:02:32;BremenNext;start_of_ad
01/17/2024 20:02:34;1Live;start_of_ad
01/17/2024 20:02:46;1Live;end_of_ad
01/17/2024 20:02:49;BremenNext;end_of_ad
01/17/2024 20:02:57;BremenNext;start_of_ad
01/17/2024 20:02:59;1Live;start_of_ad
01/17/2024 20:03:01;WDR 2;end_of_ad_artificial
01/17/2024 20:03:10;BremenNext;end_of_ad
01/17/2024 20:03:11;1Live;end_of_ad
01/17/2024 20:03:14;BremenNext;start_of_ad
01/17/2024 20:03:19;1Live;start_of_ad
01/17/2024 20:03:36;1Live;end_of_ad
01/17/2024 20:03:43;BremenNext;end_of_ad
01/17/2024 20:03:51;BremenNext;start_of_ad
01/17/2024 20:04:04;BremenNext;end_of_ad
01/17/2024 20:04:05;1Live;start_of_ad
01/17/2024 20:04:06;Antenne AC;start_of_ad
01/17/2024 20:04:16;BremenNext;start_of_ad
01/17/2024 20:04:25;Radio RST;start_of_ad
01/17/2024 20:04:25;1Live;end_of_ad
01/17/2024 20:04:30;BremenNext;end_of_ad
01/17/2024 20:04:30;1Live;start_of_ad
01/17/2024 20:04:42;BremenNext;start_of_ad
01/17/2024 20:04:54;1Live;end_of_ad
01/17/2024 20:04:55;BremenNext;end_of_ad
01/17/2024 20:04:58;1Live;start_of_ad
01/17/2024 20:04:59;BremenNext;start_of_ad
01/17/2024 20:05:02;100,5;end_of_ad_artificial
01/17/2024 20:05:03;BAYERN 1;end_of_ad_artificial
01/17/2024 20:05:27;1Live;end_of_ad
01/17/2024 20:05:36;1Live;start_of_ad
01/17/2024 20:05:48;1Live;end_of_ad
01/17/2024 20:05:49;BremenNext;end_of_ad
01/17/2024 20:05:56;1Live;start_of_ad
01/17/2024 20:05:57;BremenNext;start_of_ad
01/17/2024 20:06:18;BremenNext;end_of_ad
01/17/2024 20:06:31;BremenNext;start_of_ad
01/17/2024 20:06:33;1Live;end_of_ad
01/17/2024 20:06:47;BremenNext;end_of_ad
01/17/2024 20:06:50;1Live;start_of_ad
01/17/2024 20:07:01;Antenne AC;end_of_ad_artificial
01/17/2024 20:07:02;Radio RST;end_of_ad_artificial
01/17/2024 20:07:37;BremenNext;start_of_ad
01/17/2024 20:07:52;1Live;end_of_ad
01/17/2024 20:07:58;BremenNext;end_of_ad
01/17/2024 20:08:00;1Live;start_of_ad
01/17/2024 20:08:02;BremenNext;start_of_ad
01/17/2024 20:08:16;1Live;end_of_ad
01/17/2024 20:08:17;WDR 2;start_of_ad
01/17/2024 20:08:19;BremenNext;end_of_ad
01/17/2024 20:08:57;BremenNext;start_of_ad
01/17/2024 20:09:02;1Live;start_of_ad
01/17/2024 20:09:09;BremenNext;end_of_ad
01/17/2024 20:09:26;BremenNext;start_of_ad
01/17/2024 20:09:39;1Live;end_of_ad
01/17/2024 20:09:43;BremenNext;end_of_ad
01/17/2024 20:09:51;1Live;start_of_ad
01/17/2024 20:10:03;1Live;end_of_ad
01/17/2024 20:10:08;1Live;start_of_ad
01/17/2024 20:10:15;100,5;start_of_ad
01/17/2024 20:10:24;1Live;end_of_ad
01/17/2024 20:10:28;1Live;start_of_ad
01/17/2024 20:10:33;BremenNext;start_of_ad
01/17/2024 20:10:53;BAYERN 1;start_of_ad
01/17/2024 20:10:54;BremenNext;end_of_ad
01/17/2024 20:11:03;WDR 2;end_of_ad_artificial
01/17/2024 20:11:06;1Live;end_of_ad
01/17/2024 20:11:10;1Live;start_of_ad
01/17/2024 20:11:30;1Live;end_of_ad
01/17/2024 20:11:31;BremenNext;start_of_ad
01/17/2024 20:11:34;1Live;start_of_ad
01/17/2024 20:11:47;1Live;end_of_ad
01/17/2024 20:11:51;1Live;start_of_ad
01/17/2024 20:12:08;1Live;end_of_ad
01/17/2024 20:12:12;1Live;start_of_ad
01/17/2024 20:12:14;Antenne AC;start_of_ad
01/17/2024 20:12:20;Radio RST;start_of_ad
01/17/2024 20:12:22;BremenNext;end_of_ad
01/17/2024 20:12:25;1Live;end_of_ad
01/17/2024 20:12:26;BremenNext;start_of_ad
01/17/2024 20:12:37;1Live;start_of_ad
01/17/2024 20:12:58;1Live;end_of_ad
01/17/2024 20:13:00;BAYERN 1;end_of_ad_artificial
01/17/2024 20:13:01;100,5;end_of_ad_artificial
01/17/2024 20:13:02;1Live;start_of_ad
01/17/2024 20:13:22;1Live;end_of_ad
01/17/2024 20:13:33;BremenNext;end_of_ad
01/17/2024 20:13:45;BremenNext;start_of_ad
01/17/2024 20:13:58;BremenNext;end_of_ad
01/17/2024 20:14:02;BremenNext;start_of_ad
01/17/2024 20:14:08;1Live;start_of_ad
01/17/2024 20:14:14;BremenNext;end_of_ad
01/17/2024 20:14:23;BremenNext;start_of_ad
01/17/2024 20:14:33;1Live;end_of_ad
01/17/2024 20:14:35;BremenNext;end_of_ad
01/17/2024 20:14:40;BremenNext;start_of_ad
01/17/2024 20:14:41;1Live;start_of_ad
01/17/2024 20:15:00;BremenNext;end_of_ad
01/17/2024 20:15:01;Antenne AC;end_of_ad_artificial
01/17/2024 20:15:02;Radio RST;end_of_ad_artificial
01/17/2024 20:15:04;BremenNext;start_of_ad
01/17/2024 20:15:14;1Live;end_of_ad
01/17/2024 20:15:34;BremenNext;end_of_ad
01/17/2024 20:15:38;BremenNext;start_of_ad
01/17/2024 20:15:43;1Live;start_of_ad
01/17/2024 20:15:55;BremenNext;end_of_ad
01/17/2024 20:16:07;WDR 2;start_of_ad
01/17/2024 20:16:28;BremenNext;start_of_ad
01/17/2024 20:17:35;BremenNext;end_of_ad
01/17/2024 20:17:44;BremenNext;start_of_ad
01/17/2024 20:18:04;BAYERN 1;start_of_ad
01/17/2024 20:18:05;100,5;start_of_ad
01/17/2024 20:18:29;1Live;end_of_ad
01/17/2024 20:18:30;BremenNext;end_of_ad
01/17/2024 20:19:02;WDR 2;end_of_ad_artificial
01/17/2024 20:19:03;BremenNext;start_of_ad
01/17/2024 20:19:18;1Live;start_of_ad
01/17/2024 20:19:36;BremenNext;end_of_ad
01/17/2024 20:19:39;1Live;end_of_ad
01/17/2024 20:19:55;1Live;start_of_ad
01/17/2024 20:20:08;1Live;end_of_ad
01/17/2024 20:20:10;BremenNext;start_of_ad
01/17/2024 20:20:14;Antenne AC;start_of_ad
01/17/2024 20:20:31;BremenNext;end_of_ad
01/17/2024 20:20:32;Radio RST;start_of_ad
01/17/2024 20:20:36;1Live;start_of_ad
01/17/2024 20:20:39;BremenNext;start_of_ad
01/17/2024 20:20:53;1Live;end_of_ad
01/17/2024 20:20:56;BremenNext;end_of_ad
01/17/2024 20:21:00;100,5;end_of_ad_artificial
01/17/2024 20:21:00;BremenNext;start_of_ad
01/17/2024 20:21:01;BAYERN 1;end_of_ad_artificial
01/17/2024 20:21:13;1Live;start_of_ad
01/17/2024 20:21:38;BremenNext;end_of_ad
01/17/2024 20:21:42;BremenNext;start_of_ad
01/17/2024 20:22:03;BremenNext;end_of_ad
01/17/2024 20:22:11;BremenNext;start_of_ad
01/17/2024 20:22:19;1Live;end_of_ad
01/17/2024 20:22:23;1Live;start_of_ad
01/17/2024 20:22:32;BremenNext;end_of_ad
01/17/2024 20:22:40;BremenNext;start_of_ad
01/17/2024 20:22:53;BremenNext;end_of_ad
01/17/2024 20:23:00;Antenne AC;end_of_ad_artificial
01/17/2024 20:23:01;Radio RST;end_of_ad_artificial
01/17/2024 20:23:05;BremenNext;start_of_ad
01/17/2024 20:23:18;BremenNext;end_of_ad
01/17/2024 20:23:22;BremenNext;start_of_ad
01/17/2024 20:23:56;BremenNext;end_of_ad
01/17/2024 20:24:04;BremenNext;start_of_ad
01/17/2024 20:24:08;WDR 2;start_of_ad
01/17/2024 20:24:24;1Live;end_of_ad
01/17/2024 20:24:28;1Live;start_of_ad
01/17/2024 20:24:34;BremenNext;end_of_ad
01/17/2024 20:24:38;BremenNext;start_of_ad
01/17/2024 20:24:40;1Live;end_of_ad
01/17/2024 20:24:44;1Live;start_of_ad
01/17/2024 20:24:55;BremenNext;end_of_ad
01/17/2024 20:24:57;1Live;end_of_ad
01/17/2024 20:25:01;1Live;start_of_ad
01/17/2024 20:25:07;BremenNext;start_of_ad
01/17/2024 20:25:37;BremenNext;end_of_ad
01/17/2024 20:25:53;BremenNext;start_of_ad
01/17/2024 20:25:54;1Live;end_of_ad
01/17/2024 20:26:03;1Live;start_of_ad
01/17/2024 20:26:06;BremenNext;end_of_ad
01/17/2024 20:26:23;BremenNext;start_of_ad
01/17/2024 20:26:32;BAYERN 1;start_of_ad
01/17/2024 20:26:48;BremenNext;end_of_ad
01/17/2024 20:26:56;1Live;end_of_ad
01/17/2024 20:26:56;BremenNext;start_of_ad
01/17/2024 20:27:00;1Live;start_of_ad
01/17/2024 20:27:01;WDR 2;end_of_ad_artificial
01/17/2024 20:27:21;1Live;end_of_ad
01/17/2024 20:27:23;100,5;start_of_ad
01/17/2024 20:27:25;1Live;start_of_ad
01/17/2024 20:27:38;BremenNext;end_of_ad
01/17/2024 20:27:42;1Live;end_of_ad
01/17/2024 20:28:07;BremenNext;start_of_ad
01/17/2024 20:28:20;BremenNext;end_of_ad
01/17/2024 20:28:27;1Live;start_of_ad
01/17/2024 20:28:28;BremenNext;start_of_ad
01/17/2024 20:28:39;1Live;end_of_ad
01/17/2024 20:28:53;BremenNext;end_of_ad
01/17/2024 20:28:53;Radio RST;start_of_ad
01/17/2024 20:29:00;1Live;start_of_ad
01/17/2024 20:29:03;BAYERN 1;end_of_ad_artificial
01/17/2024 20:29:06;BremenNext;start_of_ad
01/17/2024 20:29:18;BremenNext;end_of_ad
01/17/2024 20:29:27;BremenNext;start_of_ad
01/17/2024 20:29:27;Antenne AC;start_of_ad
01/17/2024 20:29:33;1Live;end_of_ad
01/17/2024 20:29:37;1Live;start_of_ad
01/17/2024 20:30:00;100,5;end_of_ad_artificial
01/17/2024 20:30:14;1Live;end_of_ad
01/17/2024 20:30:18;1Live;start_of_ad
01/17/2024 20:30:31;1Live;end_of_ad
01/17/2024 20:30:34;BremenNext;end_of_ad
01/17/2024 20:30:35;1Live;start_of_ad
01/17/2024 20:30:48;1Live;end_of_ad
01/17/2024 20:30:52;1Live;start_of_ad
01/17/2024 20:31:00;Radio RST;end_of_ad_artificial
01/17/2024 20:31:03;BremenNext;start_of_ad
01/17/2024 20:31:08;1Live;end_of_ad
01/17/2024 20:31:12;1Live;start_of_ad
01/17/2024 20:31:24;BremenNext;end_of_ad
01/17/2024 20:31:37;1Live;end_of_ad
01/17/2024 20:31:40;BremenNext;start_of_ad
01/17/2024 20:31:42;1Live;start_of_ad
01/17/2024 20:31:58;1Live;end_of_ad
01/17/2024 20:32:00;Antenne AC;end_of_ad_artificial
01/17/2024 20:32:06;WDR 2;start_of_ad
01/17/2024 20:32:06;BremenNext;end_of_ad
01/17/2024 20:32:06;1Live;start_of_ad
01/17/2024 20:32:19;1Live;end_of_ad
01/17/2024 20:32:47;1Live;start_of_ad
01/17/2024 20:33:04;1Live;end_of_ad
01/17/2024 20:33:08;1Live;start_of_ad
01/17/2024 20:33:29;1Live;end_of_ad
01/17/2024 20:33:33;1Live;start_of_ad
01/17/2024 20:33:54;1Live;end_of_ad
01/17/2024 20:34:12;BremenNext;start_of_ad
01/17/2024 20:34:18;1Live;start_of_ad
01/17/2024 20:34:28;BremenNext;end_of_ad
01/17/2024 20:34:29;BAYERN 1;start_of_ad
01/17/2024 20:34:32;BremenNext;start_of_ad
01/17/2024 20:34:45;BremenNext;end_of_ad
01/17/2024 20:34:53;BremenNext;start_of_ad
01/17/2024 20:34:55;1Live;end_of_ad
01/17/2024 20:35:03;WDR 2;end_of_ad_artificial
01/17/2024 20:35:06;BremenNext;end_of_ad
01/17/2024 20:35:19;BremenNext;start_of_ad
