date;stationName;typeflag
01/24/2024 09:50:20;BremenNext;start_of_ad
01/24/2024 09:51:07;100,5;start_of_ad
01/24/2024 09:51:55;BremenNext;end_of_ad
01/24/2024 09:54:10;100,5;end_of_ad_artificial
01/24/2024 09:55:12;1Live;start_of_ad
01/24/2024 09:59:09;WDR 2;start_of_ad
01/24/2024 09:59:15;BAYERN 1;start_of_ad
01/24/2024 10:01:13;1Live;end_of_ad_artificial
01/24/2024 10:02:12;WDR 2;end_of_ad_artificial
01/24/2024 10:02:17;BAYERN 1;end_of_ad_artificial
01/24/2024 10:23:29;100,5;start_of_ad
01/24/2024 10:23:59;Radio RST;start_of_ad
01/24/2024 10:26:32;100,5;end_of_ad_artificial
01/24/2024 10:27:02;Radio RST;end_of_ad_artificial
01/24/2024 10:28:00;Antenne AC;start_of_ad
01/24/2024 10:29:23;WDR 2;start_of_ad
01/24/2024 10:29:34;BAYERN 1;start_of_ad
01/24/2024 10:31:03;Antenne AC;end_of_ad_artificial
01/24/2024 10:32:27;WDR 2;end_of_ad_artificial
01/24/2024 10:32:35;BAYERN 1;end_of_ad_artificial
01/24/2024 10:41:52;BremenNext;start_of_ad
01/24/2024 10:47:56;BremenNext;end_of_ad_artificial
01/24/2024 10:54:18;Radio RST;start_of_ad
01/24/2024 10:55:46;Antenne AC;start_of_ad
01/24/2024 10:56:47;1Live;start_of_ad
01/24/2024 10:57:21;Radio RST;end_of_ad_artificial
01/24/2024 10:57:43;1Live;end_of_ad
01/24/2024 10:58:49;Antenne AC;end_of_ad_artificial
01/24/2024 10:59:08;WDR 2;start_of_ad
01/24/2024 10:59:57;BAYERN 1;start_of_ad
01/24/2024 11:02:10;WDR 2;end_of_ad_artificial
01/24/2024 11:02:58;BAYERN 1;end_of_ad_artificial
01/24/2024 11:18:56;BremenNext;start_of_ad
01/24/2024 11:20:17;BremenNext;end_of_ad
01/24/2024 11:22:13;Radio RST;start_of_ad
01/24/2024 11:25:17;Radio RST;end_of_ad_artificial
01/24/2024 11:27:56;Antenne AC;start_of_ad
01/24/2024 11:29:17;WDR 2;start_of_ad
01/24/2024 11:30:19;BAYERN 1;start_of_ad
01/24/2024 11:30:59;Antenne AC;end_of_ad_artificial
01/24/2024 11:32:21;WDR 2;end_of_ad_artificial
01/24/2024 11:33:19;BAYERN 1;end_of_ad_artificial
01/24/2024 11:47:44;BremenNext;start_of_ad
01/24/2024 11:49:03;BremenNext;end_of_ad
01/24/2024 11:51:18;100,5;start_of_ad
01/24/2024 11:54:21;100,5;end_of_ad_artificial
01/24/2024 11:55:24;1Live;start_of_ad
01/24/2024 11:56:30;Antenne AC;start_of_ad
01/24/2024 11:58:27;WDR 2;start_of_ad
01/24/2024 11:59:33;Antenne AC;end_of_ad_artificial
01/24/2024 12:01:26;1Live;end_of_ad_artificial
01/24/2024 12:01:30;WDR 2;end_of_ad_artificial
01/24/2024 12:28:39;Antenne AC;start_of_ad
01/24/2024 12:29:25;WDR 2;start_of_ad
01/24/2024 12:31:42;Antenne AC;end_of_ad_artificial
01/24/2024 12:32:25;WDR 2;end_of_ad_artificial
01/24/2024 12:45:34;BremenNext;start_of_ad
01/24/2024 12:46:45;BremenNext;end_of_ad
01/24/2024 12:53:40;Antenne AC;start_of_ad
01/24/2024 12:53:51;1Live;start_of_ad
01/24/2024 12:56:11;1Live;end_of_ad
01/24/2024 12:56:38;BAYERN 1;start_of_ad
01/24/2024 12:56:43;Antenne AC;end_of_ad_artificial
01/24/2024 12:59:22;WDR 2;start_of_ad
01/24/2024 12:59:41;BAYERN 1;end_of_ad_artificial
01/24/2024 13:02:26;WDR 2;end_of_ad_artificial
01/24/2024 13:28:13;BAYERN 1;start_of_ad
01/24/2024 13:30:07;WDR 2;start_of_ad
01/24/2024 13:31:15;BAYERN 1;end_of_ad_artificial
01/24/2024 13:33:09;WDR 2;end_of_ad_artificial
01/24/2024 13:46:07;BremenNext;start_of_ad
01/24/2024 13:52:08;BremenNext;end_of_ad_artificial
01/24/2024 13:55:21;Antenne AC;start_of_ad
01/24/2024 13:56:09;1Live;start_of_ad
01/24/2024 13:57:49;1Live;end_of_ad
01/24/2024 13:58:18;WDR 2;start_of_ad
01/24/2024 13:58:24;Antenne AC;end_of_ad_artificial
01/24/2024 14:01:20;WDR 2;end_of_ad_artificial
01/24/2024 14:20:55;Radio RST;start_of_ad
01/24/2024 14:23:45;100,5;start_of_ad
01/24/2024 14:23:59;Radio RST;end_of_ad_artificial
01/24/2024 14:25:14;Antenne AC;start_of_ad
01/24/2024 14:26:48;100,5;end_of_ad_artificial
01/24/2024 14:28:17;Antenne AC;end_of_ad_artificial
01/24/2024 14:28:45;BAYERN 1;start_of_ad
01/24/2024 14:29:30;WDR 2;start_of_ad
01/24/2024 14:31:47;BAYERN 1;end_of_ad_artificial
01/24/2024 14:32:33;WDR 2;end_of_ad_artificial
01/24/2024 14:49:11;BremenNext;start_of_ad
01/24/2024 14:53:31;Antenne AC;start_of_ad
01/24/2024 14:53:35;Radio RST;start_of_ad
01/24/2024 14:55:16;BremenNext;end_of_ad_artificial
01/24/2024 14:55:24;1Live;start_of_ad
01/24/2024 14:56:34;Antenne AC;end_of_ad_artificial
01/24/2024 14:56:38;Radio RST;end_of_ad_artificial
01/24/2024 14:56:59;1Live;end_of_ad
01/24/2024 14:58:57;WDR 2;start_of_ad
01/24/2024 14:59:29;BAYERN 1;start_of_ad
01/24/2024 15:02:00;WDR 2;end_of_ad_artificial
01/24/2024 15:02:32;BAYERN 1;end_of_ad_artificial
01/24/2024 15:22:31;Radio RST;start_of_ad
01/24/2024 15:24:25;100,5;start_of_ad
01/24/2024 15:25:34;Radio RST;end_of_ad_artificial
01/24/2024 15:27:28;100,5;end_of_ad_artificial
01/24/2024 15:29:21;WDR 2;start_of_ad
01/24/2024 15:29:35;BAYERN 1;start_of_ad
01/24/2024 15:32:23;WDR 2;end_of_ad_artificial
01/24/2024 15:32:37;BAYERN 1;end_of_ad_artificial
01/24/2024 15:50:57;BremenNext;start_of_ad
01/24/2024 15:54:41;Antenne AC;start_of_ad
01/24/2024 15:54:45;Radio RST;start_of_ad
01/24/2024 15:54:53;1Live;start_of_ad
01/24/2024 15:57:01;BremenNext;end_of_ad_artificial
01/24/2024 15:57:19;1Live;end_of_ad
01/24/2024 15:57:44;Antenne AC;end_of_ad_artificial
01/24/2024 15:57:48;Radio RST;end_of_ad_artificial
01/24/2024 15:58:17;WDR 2;start_of_ad
01/24/2024 16:01:21;WDR 2;end_of_ad_artificial
01/24/2024 16:22:35;100,5;start_of_ad
01/24/2024 16:23:24;Radio RST;start_of_ad
01/24/2024 16:25:38;100,5;end_of_ad_artificial
01/24/2024 16:26:27;Radio RST;end_of_ad_artificial
01/24/2024 16:29:14;WDR 2;start_of_ad
01/24/2024 16:29:26;BAYERN 1;start_of_ad
01/24/2024 16:32:19;WDR 2;end_of_ad_artificial
01/24/2024 16:32:28;BAYERN 1;end_of_ad_artificial
01/24/2024 16:52:16;BremenNext;start_of_ad
01/24/2024 16:55:15;1Live;start_of_ad
01/24/2024 16:55:24;Antenne AC;start_of_ad
01/24/2024 16:58:20;BremenNext;end_of_ad_artificial
01/24/2024 16:58:27;Antenne AC;end_of_ad_artificial
01/24/2024 16:58:57;WDR 2;start_of_ad
01/24/2024 16:59:31;BAYERN 1;start_of_ad
01/24/2024 17:01:18;1Live;end_of_ad_artificial
01/24/2024 17:01:58;WDR 2;end_of_ad_artificial
01/24/2024 17:02:34;BAYERN 1;end_of_ad_artificial
01/24/2024 17:23:25;Radio RST;start_of_ad
01/24/2024 17:26:08;BremenNext;start_of_ad
01/24/2024 17:26:26;Radio RST;end_of_ad_artificial
01/24/2024 17:27:17;BremenNext;end_of_ad
01/24/2024 17:29:22;WDR 2;start_of_ad
01/24/2024 17:29:23;BAYERN 1;start_of_ad
01/24/2024 17:32:23;WDR 2;end_of_ad_artificial
01/24/2024 17:32:25;BAYERN 1;end_of_ad_artificial
01/24/2024 17:49:23;BremenNext;start_of_ad
01/24/2024 17:50:44;BremenNext;end_of_ad
01/24/2024 17:51:30;100,5;start_of_ad
01/24/2024 17:54:33;100,5;end_of_ad_artificial
01/24/2024 17:55:42;Antenne AC;start_of_ad
01/24/2024 17:56:04;1Live;start_of_ad
01/24/2024 17:57:36;1Live;end_of_ad
01/24/2024 17:58:45;Antenne AC;end_of_ad_artificial
01/24/2024 17:59:14;BAYERN 1;start_of_ad
01/24/2024 17:59:28;WDR 2;start_of_ad
01/24/2024 18:02:17;BAYERN 1;end_of_ad_artificial
01/24/2024 18:02:30;WDR 2;end_of_ad_artificial
01/24/2024 18:23:32;Radio RST;start_of_ad
01/24/2024 18:26:33;Radio RST;end_of_ad_artificial
01/24/2024 18:30:53;BAYERN 1;start_of_ad
01/24/2024 18:33:56;BAYERN 1;end_of_ad_artificial
01/24/2024 18:41:30;BremenNext;start_of_ad
01/24/2024 18:47:32;BremenNext;end_of_ad_artificial
01/24/2024 18:56:06;Antenne AC;start_of_ad
01/24/2024 18:56:10;Radio RST;start_of_ad
01/24/2024 18:57:01;1Live;start_of_ad
01/24/2024 18:58:07;1Live;end_of_ad
01/24/2024 18:59:09;Antenne AC;end_of_ad_artificial
01/24/2024 18:59:13;Radio RST;end_of_ad_artificial
01/24/2024 18:59:44;BAYERN 1;start_of_ad
01/24/2024 18:59:47;WDR 2;start_of_ad
01/24/2024 19:02:47;BAYERN 1;end_of_ad_artificial
01/24/2024 19:02:51;WDR 2;end_of_ad_artificial
01/24/2024 19:14:55;Radio RST;start_of_ad
01/24/2024 19:17:58;Radio RST;end_of_ad_artificial
01/24/2024 19:23:29;Radio RST;start_of_ad
01/24/2024 19:26:33;Radio RST;end_of_ad_artificial
01/24/2024 19:27:05;Antenne AC;start_of_ad
01/24/2024 19:30:08;Antenne AC;end_of_ad_artificial
01/24/2024 19:34:10;BAYERN 1;start_of_ad
01/24/2024 19:37:13;BAYERN 1;end_of_ad_artificial
01/24/2024 19:55:48;Radio RST;start_of_ad
01/24/2024 19:56:01;Antenne AC;start_of_ad
01/24/2024 19:57:41;1Live;start_of_ad
01/24/2024 19:57:58;1Live;end_of_ad
01/24/2024 19:58:51;Radio RST;end_of_ad_artificial
01/24/2024 19:59:04;Antenne AC;end_of_ad_artificial
01/24/2024 19:59:35;WDR 2;start_of_ad
01/24/2024 20:02:35;WDR 2;end_of_ad_artificial
01/24/2024 21:18:30;Radio RST;start_of_ad
01/24/2024 21:21:33;Radio RST;end_of_ad_artificial
01/24/2024 23:08:23;Antenne AC;start_of_ad
01/24/2024 23:11:26;Antenne AC;end_of_ad_artificial
01/25/2024 05:23:36;Radio RST;start_of_ad
01/25/2024 05:26:38;Radio RST;end_of_ad_artificial
01/25/2024 05:48:22;BremenNext;start_of_ad
01/25/2024 05:54:23;BremenNext;end_of_ad_artificial
01/25/2024 06:22:38;BremenNext;start_of_ad
01/25/2024 06:23:37;Antenne AC;start_of_ad
01/25/2024 06:23:53;BremenNext;end_of_ad
01/25/2024 06:26:33;Radio RST;start_of_ad
01/25/2024 06:26:41;Antenne AC;end_of_ad_artificial
01/25/2024 06:28:44;WDR 2;start_of_ad
01/25/2024 06:29:12;BAYERN 1;start_of_ad
01/25/2024 06:29:36;Radio RST;end_of_ad_artificial
01/25/2024 06:31:46;WDR 2;end_of_ad_artificial
01/25/2024 06:32:14;BAYERN 1;end_of_ad_artificial
01/25/2024 06:49:50;100,5;start_of_ad
01/25/2024 06:52:42;Antenne AC;start_of_ad
01/25/2024 06:52:51;Radio RST;start_of_ad
01/25/2024 06:52:54;100,5;end_of_ad_artificial
01/25/2024 06:55:30;1Live;start_of_ad
01/25/2024 06:55:45;Antenne AC;end_of_ad_artificial
01/25/2024 06:55:54;Radio RST;end_of_ad_artificial
01/25/2024 06:57:53;1Live;end_of_ad
01/25/2024 06:58:33;WDR 2;start_of_ad
01/25/2024 07:01:36;WDR 2;end_of_ad_artificial
01/25/2024 07:23:34;BremenNext;start_of_ad
01/25/2024 07:25:00;Antenne AC;start_of_ad
01/25/2024 07:25:29;BremenNext;end_of_ad
01/25/2024 07:25:49;Radio RST;start_of_ad
01/25/2024 07:28:03;Antenne AC;end_of_ad_artificial
01/25/2024 07:28:52;Radio RST;end_of_ad_artificial
01/25/2024 07:29:01;BAYERN 1;start_of_ad
01/25/2024 07:29:06;WDR 2;start_of_ad
01/25/2024 07:32:05;BAYERN 1;end_of_ad_artificial
01/25/2024 07:32:09;WDR 2;end_of_ad_artificial
01/25/2024 07:50:10;100,5;start_of_ad
01/25/2024 07:51:02;BremenNext;start_of_ad
01/25/2024 07:52:54;BremenNext;end_of_ad
01/25/2024 07:53:12;100,5;end_of_ad_artificial
01/25/2024 07:54:27;1Live;start_of_ad
01/25/2024 07:54:49;Radio RST;start_of_ad
01/25/2024 07:55:03;Antenne AC;start_of_ad
01/25/2024 07:57:11;1Live;end_of_ad
01/25/2024 07:57:52;WDR 2;start_of_ad
01/25/2024 07:57:52;Radio RST;end_of_ad_artificial
01/25/2024 07:58:05;Antenne AC;end_of_ad_artificial
01/25/2024 07:59:25;BAYERN 1;start_of_ad
01/25/2024 08:00:57;WDR 2;end_of_ad_artificial
01/25/2024 08:02:27;BAYERN 1;end_of_ad_artificial
01/25/2024 08:21:05;100,5;start_of_ad
01/25/2024 08:24:08;100,5;end_of_ad_artificial
01/25/2024 08:25:00;Antenne AC;start_of_ad
01/25/2024 08:26:59;Radio RST;start_of_ad
01/25/2024 08:27:35;WDR 2;start_of_ad
01/25/2024 08:27:40;BremenNext;start_of_ad
01/25/2024 08:28:03;Antenne AC;end_of_ad_artificial
01/25/2024 08:28:56;BAYERN 1;start_of_ad
01/25/2024 08:30:02;Radio RST;end_of_ad_artificial
01/25/2024 08:30:37;WDR 2;end_of_ad_artificial
01/25/2024 08:31:59;BAYERN 1;end_of_ad_artificial
01/25/2024 08:33:44;BremenNext;end_of_ad_artificial
01/25/2024 08:53:31;1Live;start_of_ad
01/25/2024 08:54:27;Antenne AC;start_of_ad
01/25/2024 08:57:09;1Live;end_of_ad
01/25/2024 08:57:30;Antenne AC;end_of_ad_artificial
01/25/2024 08:57:43;WDR 2;start_of_ad
01/25/2024 08:58:43;BAYERN 1;start_of_ad
01/25/2024 09:00:45;WDR 2;end_of_ad_artificial
01/25/2024 09:01:46;BAYERN 1;end_of_ad_artificial
01/25/2024 09:21:07;100,5;start_of_ad
01/25/2024 09:23:29;BremenNext;start_of_ad
01/25/2024 09:24:10;100,5;end_of_ad_artificial
01/25/2024 09:26:10;Antenne AC;start_of_ad
01/25/2024 09:27:07;Radio RST;start_of_ad
01/25/2024 09:29:13;WDR 2;start_of_ad
01/25/2024 09:29:13;Antenne AC;end_of_ad_artificial
01/25/2024 09:29:16;BAYERN 1;start_of_ad
01/25/2024 09:29:32;BremenNext;end_of_ad_artificial
01/25/2024 09:30:10;Radio RST;end_of_ad_artificial
01/25/2024 09:32:14;WDR 2;end_of_ad_artificial
01/25/2024 09:32:19;BAYERN 1;end_of_ad_artificial
01/25/2024 09:51:02;100,5;start_of_ad
01/25/2024 09:53:08;Radio RST;start_of_ad
01/25/2024 09:54:05;100,5;end_of_ad_artificial
01/25/2024 09:54:05;Antenne AC;start_of_ad
01/25/2024 09:54:35;1Live;start_of_ad
01/25/2024 09:54:45;BremenNext;start_of_ad
01/25/2024 09:55:55;BremenNext;end_of_ad
01/25/2024 09:56:11;Radio RST;end_of_ad_artificial
01/25/2024 09:57:08;Antenne AC;end_of_ad_artificial
01/25/2024 09:57:28;1Live;end_of_ad
01/25/2024 09:59:15;WDR 2;start_of_ad
01/25/2024 09:59:41;BAYERN 1;start_of_ad
01/25/2024 10:02:18;WDR 2;end_of_ad_artificial
01/25/2024 10:02:44;BAYERN 1;end_of_ad_artificial
01/25/2024 10:16:59;BremenNext;start_of_ad
01/25/2024 10:18:58;BremenNext;end_of_ad
01/25/2024 10:23:14;Radio RST;start_of_ad
01/25/2024 10:26:15;Antenne AC;start_of_ad
01/25/2024 10:26:17;Radio RST;end_of_ad_artificial
01/25/2024 10:28:08;WDR 2;start_of_ad
01/25/2024 10:29:17;BAYERN 1;start_of_ad
01/25/2024 10:29:18;Antenne AC;end_of_ad_artificial
01/25/2024 10:31:11;WDR 2;end_of_ad_artificial
01/25/2024 10:32:20;BAYERN 1;end_of_ad_artificial
01/25/2024 10:44:10;BremenNext;start_of_ad
01/25/2024 10:46:12;BremenNext;end_of_ad
01/25/2024 10:54:23;1Live;start_of_ad
01/25/2024 10:55:24;Antenne AC;start_of_ad
01/25/2024 10:58:07;WDR 2;start_of_ad
01/25/2024 10:58:27;Antenne AC;end_of_ad_artificial
01/25/2024 10:59:12;BAYERN 1;start_of_ad
01/25/2024 11:00:25;1Live;end_of_ad_artificial
01/25/2024 11:01:09;WDR 2;end_of_ad_artificial
01/25/2024 11:02:14;BAYERN 1;end_of_ad_artificial
01/25/2024 11:16:18;BremenNext;start_of_ad
01/25/2024 11:17:55;BremenNext;end_of_ad
01/25/2024 11:23:52;100,5;start_of_ad
01/25/2024 11:26:05;Radio RST;start_of_ad
01/25/2024 11:26:55;100,5;end_of_ad_artificial
01/25/2024 11:28:26;Antenne AC;start_of_ad
01/25/2024 11:29:08;Radio RST;end_of_ad_artificial
01/25/2024 11:29:14;WDR 2;start_of_ad
01/25/2024 11:31:29;Antenne AC;end_of_ad_artificial
01/25/2024 11:32:16;WDR 2;end_of_ad_artificial
01/25/2024 11:49:23;100,5;start_of_ad
01/25/2024 11:52:26;100,5;end_of_ad_artificial
01/25/2024 11:53:25;Radio RST;start_of_ad
01/25/2024 11:55:02;Antenne AC;start_of_ad
01/25/2024 11:55:54;1Live;start_of_ad
01/25/2024 11:56:26;Radio RST;end_of_ad_artificial
01/25/2024 11:57:28;1Live;end_of_ad
01/25/2024 11:58:03;Antenne AC;end_of_ad_artificial
01/25/2024 11:58:40;WDR 2;start_of_ad
01/25/2024 11:59:11;BAYERN 1;start_of_ad
01/25/2024 12:01:41;WDR 2;end_of_ad_artificial
01/25/2024 12:02:11;BAYERN 1;end_of_ad_artificial
01/25/2024 12:17:26;BremenNext;start_of_ad
01/25/2024 12:23:16;100,5;start_of_ad
01/25/2024 12:23:27;BremenNext;end_of_ad_artificial
01/25/2024 12:23:47;Radio RST;start_of_ad
01/25/2024 12:26:19;100,5;end_of_ad_artificial
01/25/2024 12:26:25;Antenne AC;start_of_ad
01/25/2024 12:26:50;Radio RST;end_of_ad_artificial
01/25/2024 12:28:19;WDR 2;start_of_ad
01/25/2024 12:29:28;Antenne AC;end_of_ad_artificial
01/25/2024 12:31:22;WDR 2;end_of_ad_artificial
01/25/2024 12:40:44;BremenNext;start_of_ad
01/25/2024 12:46:48;BremenNext;end_of_ad_artificial
01/25/2024 12:52:34;Radio RST;start_of_ad
01/25/2024 12:52:48;Antenne AC;start_of_ad
01/25/2024 12:53:43;1Live;start_of_ad
01/25/2024 12:55:37;Radio RST;end_of_ad_artificial
01/25/2024 12:55:51;Antenne AC;end_of_ad_artificial
01/25/2024 12:56:36;BAYERN 1;start_of_ad
01/25/2024 12:57:33;1Live;end_of_ad
01/25/2024 12:59:10;WDR 2;start_of_ad
01/25/2024 12:59:37;BAYERN 1;end_of_ad_artificial
01/25/2024 13:02:15;WDR 2;end_of_ad_artificial
01/25/2024 13:18:50;BremenNext;start_of_ad
01/25/2024 13:22:49;Radio RST;start_of_ad
01/25/2024 13:24:51;BremenNext;end_of_ad_artificial
01/25/2024 13:25:52;Radio RST;end_of_ad_artificial
01/25/2024 13:26:25;Antenne AC;start_of_ad
01/25/2024 13:29:12;WDR 2;start_of_ad
01/25/2024 13:29:28;Antenne AC;end_of_ad_artificial
01/25/2024 13:30:20;BAYERN 1;start_of_ad
01/25/2024 13:32:14;WDR 2;end_of_ad_artificial
01/25/2024 13:33:21;BAYERN 1;end_of_ad_artificial
01/25/2024 13:48:19;BremenNext;start_of_ad
01/25/2024 13:53:57;Radio RST;start_of_ad
01/25/2024 13:54:23;BremenNext;end_of_ad_artificial
01/25/2024 13:54:33;Antenne AC;start_of_ad
01/25/2024 13:55:48;1Live;start_of_ad
01/25/2024 13:57:00;Radio RST;end_of_ad_artificial
01/25/2024 13:57:36;Antenne AC;end_of_ad_artificial
01/25/2024 13:59:15;WDR 2;start_of_ad
01/25/2024 14:01:51;1Live;end_of_ad_artificial
01/25/2024 14:02:16;WDR 2;end_of_ad_artificial
01/25/2024 14:21:39;Radio RST;start_of_ad
01/25/2024 14:24:42;Radio RST;end_of_ad_artificial
01/25/2024 14:24:51;100,5;start_of_ad
01/25/2024 14:27:54;100,5;end_of_ad_artificial
01/25/2024 14:29:08;BAYERN 1;start_of_ad
01/25/2024 14:29:19;WDR 2;start_of_ad
01/25/2024 14:32:08;BAYERN 1;end_of_ad_artificial
01/25/2024 14:32:22;WDR 2;end_of_ad_artificial
01/25/2024 14:53:00;Radio RST;start_of_ad
01/25/2024 14:53:53;Antenne AC;start_of_ad
01/25/2024 14:55:10;BremenNext;start_of_ad
01/25/2024 14:55:36;1Live;start_of_ad
01/25/2024 14:56:03;Radio RST;end_of_ad_artificial
01/25/2024 14:56:56;Antenne AC;end_of_ad_artificial
01/25/2024 14:57:51;1Live;end_of_ad
01/25/2024 14:58:29;WDR 2;start_of_ad
01/25/2024 15:01:12;BremenNext;end_of_ad_artificial
01/25/2024 15:01:32;WDR 2;end_of_ad_artificial
01/25/2024 15:23:11;Radio RST;start_of_ad
01/25/2024 15:25:49;Antenne AC;start_of_ad
01/25/2024 15:26:14;Radio RST;end_of_ad_artificial
01/25/2024 15:28:29;WDR 2;start_of_ad
01/25/2024 15:28:53;Antenne AC;end_of_ad_artificial
01/25/2024 15:28:59;BAYERN 1;start_of_ad
01/25/2024 15:31:31;WDR 2;end_of_ad_artificial
01/25/2024 15:32:00;BAYERN 1;end_of_ad_artificial
01/25/2024 15:51:15;100,5;start_of_ad
01/25/2024 15:51:58;BremenNext;start_of_ad
01/25/2024 15:53:22;Radio RST;start_of_ad
01/25/2024 15:54:18;100,5;end_of_ad_artificial
01/25/2024 15:54:37;Antenne AC;start_of_ad
01/25/2024 15:54:44;1Live;start_of_ad
01/25/2024 15:56:25;Radio RST;end_of_ad_artificial
01/25/2024 15:57:40;Antenne AC;end_of_ad_artificial
01/25/2024 15:57:43;1Live;end_of_ad
01/25/2024 15:57:59;BremenNext;end_of_ad_artificial
01/25/2024 15:58:39;WDR 2;start_of_ad
01/25/2024 15:59:18;BAYERN 1;start_of_ad
01/25/2024 16:01:42;WDR 2;end_of_ad_artificial
01/25/2024 16:02:19;BAYERN 1;end_of_ad_artificial
01/25/2024 16:22:09;Radio RST;start_of_ad
01/25/2024 16:23:34;100,5;start_of_ad
01/25/2024 16:25:12;Radio RST;end_of_ad_artificial
01/25/2024 16:25:41;BremenNext;start_of_ad
01/25/2024 16:26:28;Antenne AC;start_of_ad
01/25/2024 16:26:37;100,5;end_of_ad_artificial
01/25/2024 16:27:59;BAYERN 1;start_of_ad
01/25/2024 16:28:04;WDR 2;start_of_ad
01/25/2024 16:29:32;Antenne AC;end_of_ad_artificial
01/25/2024 16:31:00;BAYERN 1;end_of_ad_artificial
01/25/2024 16:31:07;WDR 2;end_of_ad_artificial
01/25/2024 16:31:43;BremenNext;end_of_ad_artificial
01/25/2024 16:54:17;BremenNext;start_of_ad
01/25/2024 16:54:18;1Live;start_of_ad
01/25/2024 16:55:33;Radio RST;start_of_ad
01/25/2024 16:57:41;Antenne AC;start_of_ad
01/25/2024 16:58:12;1Live;end_of_ad
01/25/2024 16:58:15;WDR 2;start_of_ad
01/25/2024 16:58:36;Radio RST;end_of_ad_artificial
01/25/2024 16:59:07;BAYERN 1;start_of_ad
01/25/2024 17:00:18;BremenNext;end_of_ad_artificial
01/25/2024 17:00:44;Antenne AC;end_of_ad_artificial
01/25/2024 17:01:17;WDR 2;end_of_ad_artificial
01/25/2024 17:02:07;BAYERN 1;end_of_ad_artificial
01/25/2024 17:20:34;100,5;start_of_ad
01/25/2024 17:20:59;Radio RST;start_of_ad
01/25/2024 17:23:38;100,5;end_of_ad_artificial
01/25/2024 17:24:02;Radio RST;end_of_ad_artificial
01/25/2024 17:25:56;BremenNext;start_of_ad
01/25/2024 17:26:42;Antenne AC;start_of_ad
01/25/2024 17:27:55;BremenNext;end_of_ad
01/25/2024 17:29:11;WDR 2;start_of_ad
01/25/2024 17:29:45;Antenne AC;end_of_ad_artificial
01/25/2024 17:32:11;WDR 2;end_of_ad_artificial
01/25/2024 17:52:48;Antenne AC;start_of_ad
01/25/2024 17:52:53;Radio RST;start_of_ad
01/25/2024 17:55:52;Antenne AC;end_of_ad_artificial
01/25/2024 17:55:56;Radio RST;end_of_ad_artificial
01/25/2024 17:56:29;1Live;start_of_ad
01/25/2024 17:58:53;WDR 2;start_of_ad
01/25/2024 17:59:26;BAYERN 1;start_of_ad
01/25/2024 18:01:54;WDR 2;end_of_ad_artificial
01/25/2024 18:02:29;BAYERN 1;end_of_ad_artificial
01/25/2024 18:02:32;1Live;end_of_ad_artificial
01/25/2024 18:23:30;Radio RST;start_of_ad
01/25/2024 18:26:33;Radio RST;end_of_ad_artificial
01/25/2024 18:26:49;Antenne AC;start_of_ad
01/25/2024 18:29:08;BAYERN 1;start_of_ad
01/25/2024 18:29:53;Antenne AC;end_of_ad_artificial
01/25/2024 18:32:11;BAYERN 1;end_of_ad_artificial
01/25/2024 18:46:54;BremenNext;start_of_ad
01/25/2024 18:48:35;BremenNext;end_of_ad
01/25/2024 18:54:23;1Live;start_of_ad
01/25/2024 18:54:55;Radio RST;start_of_ad
01/25/2024 18:55:15;Antenne AC;start_of_ad
01/25/2024 18:57:44;WDR 2;start_of_ad
01/25/2024 18:57:59;Radio RST;end_of_ad_artificial
01/25/2024 18:58:18;Antenne AC;end_of_ad_artificial
01/25/2024 18:58:34;100,5;start_of_ad
01/25/2024 18:59:44;BAYERN 1;start_of_ad
01/25/2024 19:00:25;1Live;end_of_ad_artificial
01/25/2024 19:00:44;WDR 2;end_of_ad_artificial
01/25/2024 19:01:37;100,5;end_of_ad_artificial
01/25/2024 19:02:47;BAYERN 1;end_of_ad_artificial
01/25/2024 19:23:30;Radio RST;start_of_ad
01/25/2024 19:26:33;Radio RST;end_of_ad_artificial
01/25/2024 19:30:07;Antenne AC;start_of_ad
01/25/2024 19:33:10;Antenne AC;end_of_ad_artificial
01/25/2024 19:54:33;Radio RST;start_of_ad
01/25/2024 19:55:15;Antenne AC;start_of_ad
01/25/2024 19:57:36;Radio RST;end_of_ad_artificial
01/25/2024 19:58:18;Antenne AC;end_of_ad_artificial
01/26/2024 05:56:58;Antenne AC;start_of_ad
01/26/2024 05:57:59;BAYERN 1;start_of_ad
01/26/2024 06:00:01;Antenne AC;end_of_ad_artificial
01/26/2024 06:01:02;BAYERN 1;end_of_ad_artificial
01/26/2024 06:25:32;Antenne AC;start_of_ad
01/26/2024 06:25:41;Radio RST;start_of_ad
01/26/2024 06:28:35;Antenne AC;end_of_ad_artificial
01/26/2024 06:28:36;WDR 2;start_of_ad
01/26/2024 06:28:44;Radio RST;end_of_ad_artificial
01/26/2024 06:31:38;WDR 2;end_of_ad_artificial
01/26/2024 06:53:23;Radio RST;start_of_ad
01/26/2024 06:53:40;Antenne AC;start_of_ad
01/26/2024 06:54:11;1Live;start_of_ad
01/26/2024 06:54:28;BremenNext;start_of_ad
01/26/2024 06:56:10;BremenNext;end_of_ad
01/26/2024 06:56:26;Radio RST;end_of_ad_artificial
01/26/2024 06:56:43;Antenne AC;end_of_ad_artificial
01/26/2024 06:57:24;1Live;end_of_ad
01/26/2024 06:58:47;WDR 2;start_of_ad
01/26/2024 06:59:34;BAYERN 1;start_of_ad
